age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
31,5,190027,10,Never-married,Other-service,Own-child,Black,Female,0,0,40,United-States,<=50K
80,4,562336,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,20,United-States,<=50K
32,2,167476,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
49,2,105444,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,39,United-States,<=50K
34,2,198103,9,Never-married,Transport-moving,Own-child,White,Male,0,1980,40,United-States,<=50K
31,2,34503,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
34,2,196385,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
44,4,197558,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,70,United-States,>50K
29,2,83742,9,Divorced,Other-service,Unmarried,White,Female,0,0,45,United-States,<=50K
26,2,488459,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
35,4,454915,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
39,2,219483,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,5013,0,32,United-States,>50K
34,4,114074,11,Widowed,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
29,2,166210,10,Divorced,Tech-support,Not-in-family,White,Male,0,0,55,United-States,<=50K
76,2,199949,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,20051,0,50,United-States,>50K
43,2,240124,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
37,2,191754,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,>50K
49,2,68505,5,Divorced,Other-service,Not-in-family,Black,Male,0,0,37,United-States,<=50K
44,2,157765,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
28,2,114673,14,Never-married,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
30,2,119562,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3942,0,40,United-States,<=50K
27,2,302406,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,<=50K
33,2,22405,9,Separated,Other-service,Unmarried,Amer-Indian-Eskimo,Female,0,0,72,United-States,<=50K
22,2,205939,13,Never-married,Exec-managerial,Own-child,White,Male,2202,0,4,United-States,<=50K
22,2,117606,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,32,United-States,<=50K
62,2,210935,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,20,United-States,<=50K
19,2,278480,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
22,2,184665,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,<=50K
49,2,190115,9,Married-civ-spouse,Sales,Husband,White,Male,0,1672,44,United-States,<=50K
19,2,167149,10,Never-married,Sales,Own-child,White,Female,0,0,25,United-States,<=50K
53,2,157069,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
49,2,97411,4,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0,0,45,Laos,<=50K
45,2,277434,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,50,United-States,<=50K
60,2,120067,5,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,<=50K
25,2,159732,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,42,United-States,<=50K
63,2,37792,6,Widowed,Other-service,Not-in-family,White,Female,0,0,31,United-States,<=50K
38,1,156383,10,Never-married,Protective-serv,Unmarried,Black,Female,0,0,40,United-States,<=50K
20,2,479296,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
25,2,301634,12,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
53,0,167380,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1740,50,United-States,<=50K
48,4,259412,15,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,United-States,<=50K
48,2,119471,11,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,56,Philippines,<=50K
35,2,210150,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
24,2,86745,13,Married-civ-spouse,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
66,2,196674,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,15,United-States,<=50K
33,2,213179,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
36,2,269318,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
42,5,119008,12,Divorced,Tech-support,Not-in-family,Black,Female,0,1974,40,United-States,<=50K
37,1,80680,13,Divorced,Prof-specialty,Unmarried,White,Female,1151,0,35,United-States,<=50K
59,2,170148,10,Divorced,Other-service,Unmarried,White,Female,0,0,32,United-States,<=50K
35,5,43712,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States,<=50K
21,2,183747,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
61,2,190955,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,United-States,>50K
48,2,109814,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,45,United-States,>50K
46,2,155509,13,Separated,Prof-specialty,Unmarried,Black,Female,0,0,32,Jamaica,<=50K
61,2,204908,7,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,36,United-States,<=50K
36,1,318972,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,65,United-States,<=50K
36,2,89718,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
28,2,115677,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1902,40,United-States,>50K
23,2,32732,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,15,United-States,<=50K
23,2,115458,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
29,4,29616,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,65,United-States,<=50K
39,2,272338,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,25,United-States,<=50K
30,2,156718,9,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
55,2,81865,11,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
42,2,174295,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,99,United-States,<=50K
43,2,180303,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,50,United-States,>50K
38,2,102178,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
24,2,60783,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,70,United-States,<=50K
44,2,105862,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,70,United-States,<=50K
66,2,86010,6,Widowed,Transport-moving,Not-in-family,White,Female,0,0,11,United-States,<=50K
35,2,129764,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K
38,2,186191,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,<=50K
20,5,178628,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
45,2,220213,9,Widowed,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K
17,2,75333,6,Never-married,Sales,Own-child,Black,Female,0,0,24,United-States,<=50K
24,2,324960,12,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,30,United-States,<=50K
32,2,198068,7,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
45,2,121676,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,36,United-States,>50K
61,2,176689,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
31,2,99928,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,United-States,>50K
48,2,129974,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
30,2,202046,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,20,United-States,<=50K
38,4,223242,10,Married-spouse-absent,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
17,2,147411,3,Never-married,Other-service,Not-in-family,White,Male,0,0,30,United-States,<=50K
33,2,26252,12,Never-married,Other-service,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
24,2,222993,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
18,2,156950,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,35,United-States,<=50K
42,2,76487,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,<=50K
21,2,311478,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,45,United-States,<=50K
21,2,182117,13,Never-married,Other-service,Other-relative,White,Male,0,0,20,United-States,<=50K
18,2,118376,10,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,<=50K
29,2,179768,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
22,2,137876,10,Never-married,Protective-serv,Not-in-family,White,Male,0,0,20,United-States,<=50K
36,2,76878,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5178,0,40,United-States,>50K
57,2,372967,6,Divorced,Adm-clerical,Other-relative,White,Female,0,0,70,Germany,<=50K
52,2,208570,11,Divorced,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
23,2,233923,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
38,2,179123,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K
43,3,147206,12,Never-married,Exec-managerial,Not-in-family,White,Male,27828,0,45,United-States,>50K
44,1,229148,10,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K
42,4,174216,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,United-States,>50K
29,2,53642,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
27,2,21856,10,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
41,2,116391,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Germany,<=50K
65,2,89681,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,99,United-States,<=50K
42,2,111468,9,Divorced,Adm-clerical,Unmarried,White,Female,3325,0,40,United-States,<=50K
22,2,161508,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K
22,2,37894,9,Separated,Other-service,Other-relative,White,Male,0,0,35,United-States,<=50K
19,2,316868,10,Never-married,Other-service,Own-child,White,Male,0,0,30,Mexico,<=50K
26,2,219199,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
53,5,246820,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
33,2,113364,9,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States,<=50K
56,2,106723,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
56,2,146660,9,Divorced,Handlers-cleaners,Unmarried,White,Male,0,0,10,United-States,<=50K
41,2,134130,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
26,1,391074,6,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States,<=50K
51,2,204567,11,Divorced,Adm-clerical,Unmarried,White,Female,0,0,45,United-States,<=50K
37,2,254202,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
26,2,416577,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,45,United-States,<=50K
33,2,97723,9,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
33,2,173730,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
34,2,127875,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States,<=50K
32,5,200469,10,Never-married,Protective-serv,Unmarried,Black,Female,3887,0,40,United-States,<=50K
38,2,210198,9,Never-married,Sales,Unmarried,White,Female,0,0,30,United-States,<=50K
35,2,130540,14,Never-married,Prof-specialty,Own-child,White,Male,0,1564,40,United-States,<=50K
40,3,169878,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K
43,0,19914,10,Widowed,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,0,0,15,United-States,<=50K
54,2,124194,9,Widowed,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
75,4,157778,11,Divorced,Prof-specialty,Not-in-family,White,Female,15831,0,50,United-States,>50K
46,2,164379,13,Divorced,Sales,Unmarried,Black,Female,0,0,35,United-States,<=50K
55,0,169133,13,Divorced,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,<=50K
55,2,161423,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,52,United-States,>50K
32,2,63564,9,Never-married,Other-service,Own-child,Black,Female,0,0,40,United-States,<=50K
24,2,72143,13,Never-married,Sales,Not-in-family,White,Female,0,0,20,United-States,<=50K
44,2,45363,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,44,United-States,>50K
43,2,83756,10,Never-married,Exec-managerial,Unmarried,White,Male,0,0,50,United-States,<=50K
30,2,296538,5,Divorced,Farming-fishing,Own-child,White,Male,0,0,30,United-States,<=50K
25,2,366416,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
63,0,39181,16,Divorced,Exec-managerial,Not-in-family,White,Female,0,2559,60,United-States,>50K
43,0,92775,11,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
28,2,257283,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
33,2,186977,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Columbia,<=50K
18,2,243240,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,15,United-States,<=50K
34,2,34572,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,60,United-States,<=50K
49,2,129513,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
30,2,242460,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
45,5,187581,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
37,2,228598,10,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,0,0,40,Mexico,<=50K
33,2,222654,9,Divorced,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
32,2,188108,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,<=50K
57,2,194161,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,42,Italy,<=50K
37,2,164898,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,52,United-States,<=50K
34,2,111567,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
57,2,46699,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
37,2,200598,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1740,45,United-States,<=50K
47,2,98828,9,Widowed,Prof-specialty,Unmarried,Other,Female,0,0,35,Puerto-Rico,<=50K
48,4,139212,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,2,26009,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,<=50K
22,2,117789,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,10,United-States,<=50K
37,4,29054,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K
30,2,45781,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
54,2,351760,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K
48,2,182715,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,<=50K
43,0,269733,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
20,2,337639,10,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
22,2,158522,10,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,0,0,35,United-States,<=50K
26,5,70447,9,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
40,2,144067,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
38,2,121602,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
37,0,239409,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
48,2,248164,13,Married-civ-spouse,Sales,Husband,White,Male,4386,0,50,United-States,>50K
37,2,35429,9,Never-married,Machine-op-inspct,Unmarried,White,Male,1506,0,40,United-States,<=50K
30,5,199539,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1902,40,United-States,>50K
26,2,290286,9,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
23,2,211527,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,60,United-States,<=50K
60,4,236470,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
24,2,131230,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
39,2,216552,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
34,2,97355,10,Divorced,Sales,Not-in-family,White,Female,0,0,60,United-States,<=50K
21,2,186648,10,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
49,4,163229,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K
48,2,199058,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
51,1,169182,5,Widowed,Other-service,Not-in-family,White,Female,0,0,45,Cuba,<=50K
26,2,167350,9,Never-married,Other-service,Other-relative,White,Male,0,0,30,United-States,<=50K
38,2,227615,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,<=50K
31,2,369825,4,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,25,United-States,<=50K
19,2,302945,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,10,Thailand,<=50K
29,4,239511,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,50,United-States,<=50K
30,2,245211,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,2002,43,United-States,<=50K
25,2,216724,9,Divorced,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
43,2,244419,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,<=50K
33,2,157446,7,Never-married,Craft-repair,Not-in-family,White,Male,0,0,65,United-States,<=50K
24,2,278130,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
43,2,161240,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
44,2,116632,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States,>50K
34,2,270488,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
36,1,254202,15,Divorced,Prof-specialty,Unmarried,White,Female,0,0,24,Germany,<=50K
54,2,457237,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
39,2,128715,9,Divorced,Adm-clerical,Not-in-family,White,Male,10520,0,40,United-States,>50K
63,2,100099,9,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
44,4,89172,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,80,United-States,>50K
35,4,61343,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,90,United-States,<=50K
32,2,54782,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
52,2,233149,14,Married-civ-spouse,Sales,Husband,White,Male,15024,0,40,United-States,>50K
